id,keyword,location,text,target,text_length,word_count,char_count,avg_word_length,punctuation_count,hashtag_count,uppercase_word_count,url_count
2623,crash,"Ashbourne , England",germany conlab coalition get account wrong amp end recordbreaking billion surplus b,0,83,12,83,6.916666666666667,0,0,0,0
2624,crash,Jakarta,boeing called lion air idiot denied request boeingmax training deadly crash bad e,0,81,13,81,6.230769230769231,0,0,0,0
2625,crash,"Abuja, Nigeria",killed nigerian nigerian dauda onoruoiza ukrainian plane fakenews htt,0,69,9,69,7.666666666666667,0,0,0,0
2626,crash,Everywhere,iran grappling unrest ukrainian plane crash warns protester everything necessary protect p,1,90,12,90,7.5,0,0,0,0
2627,crash,"London, England",timely make profit possible fiscal crash excellent encouraging tip,0,66,9,66,7.333333333333333,0,0,0,0
2628,crash,Russia. In the dense forests.,breaking iranian judiciary spokesman say several arrested role ukraine plane crash report,1,89,12,89,7.416666666666667,0,0,0,0
2629,crash,,bond king jeffrey gundlach horrified bernie sander crash stock exchange,0,71,10,71,7.1,0,0,0,0
2630,crash,"Vancouver, Canada",tuesday vigil loss canadian community iranian plan,0,50,7,50,7.142857142857143,0,0,0,0
2631,crash,"Cape Cod, Massachusetts USA",barnstable police six transported hospital following multicar crash involving mashpee ambulance,1,95,11,95,8.636363636363637,0,0,0,0
2632,crash,MAGA Country,yeah shit ive literally neve,0,28,5,28,5.6,0,0,0,0
2633,crash,"Cape Cod, Massachusetts USA",crash involving ambulance osterville investigation,1,50,5,50,10.0,0,0,0,0
2634,crash,"Cape Cod, Massachusetts USA",updated mashpee ambulance patient board involved multiple vehicle crash six patient transported ar,1,98,13,98,7.538461538461538,0,0,0,0
2635,crash,,canada trudeau iran plane victim would alive regional tension justin saying without direct,0,90,13,90,6.923076923076923,0,0,0,0
2636,crash,,let trump deal replace iran nuclear deal uk pm johnson,0,54,10,54,5.4,0,0,0,0
2637,crash,"UB, Mongolia",iran say people arrested role ukrainian plane crash,1,51,8,51,6.375,0,0,0,0
2638,crash,"Sydney, New South Wales",amazon drone tech gotta crash testing,0,37,6,37,6.166666666666667,0,0,0,0
2639,crash,"Georgia, USA",hassan rouhani added tragic event would investigated thoroughly claiming one person cannot solely responsib,0,107,14,107,7.642857142857143,0,0,0,0
2640,crash,Maryhill & Springburn Scotland,repeat said last week car crash interview gm let hope get elected labour leader,0,79,14,79,5.642857142857143,0,0,0,0
2642,crash,Nigeria,three kwankwasiyya member killed auto crash news fact news online,1,65,10,65,6.5,0,0,0,0
2643,crash,USA,iran launched missile passenger jet iran killed innocent civilian iran blame iran condemne,1,90,13,90,6.923076923076923,0,0,0,0
2644,crash,Hong Kong,nancy pelosi embarrassment pelosi said whatever host mentioned protest iran islamic r,0,85,12,85,7.083333333333333,0,0,0,0
2645,crash,India,wanted know zeromdr issue always good work towards,0,50,8,50,6.25,0,0,0,0
2646,crash,UK,iran warns protester grapple unrest plane crash video appears show tear gas gunshot injury,1,90,14,90,6.428571428571429,0,0,0,0
2647,crash,"Surrey, UK",live driver face four mile queue crash near slough driving news,1,63,11,63,5.7272727272727275,0,0,0,0
2648,crash,Thailand,eight british tourist injured passenger van,1,43,6,43,7.166666666666667,0,0,0,0
2649,crash,India,weaponsyielding thief crash getaway car leave pawnshop worker extremely shaken news,1,83,11,83,7.545454545454546,0,0,0,0
2650,crash,,badminton king momota face two month fatal car crash,1,52,9,52,5.777777777777778,0,0,0,0
2651,crash,,bose qc price crash premium wireless headphone dropped lowest ever price newpaper,0,81,12,81,6.75,0,0,0,0
2653,crash,,several prominent iranian state television radio host quite job saying could longer lie gov,0,91,14,91,6.5,0,0,0,0
2654,crash,Canada,breaking trudeau say canadian killed iran shot ukrainian international airline flight would al,1,94,13,94,7.230769230769231,0,0,0,0
2656,crash,,crash course javafx best way make gui apps free course learn java prog,0,70,13,70,5.384615384615385,0,0,0,0
2657,crash,"mx, nct, loona, wayv, day6, +",bro internet gonna crash middle league match,0,44,7,44,6.285714285714286,0,0,0,0
2658,crash,GORAKHPUR,crash course bollywood never stand antinational leftist goon name activism protest cu,0,85,12,85,7.083333333333333,0,0,0,0
2659,crash,"Scotland, United Kingdom",derangement day cant even report iran protest without equating treatment press,0,78,11,78,7.090909090909091,0,0,0,0
2660,crash,"Portland, OR",fmcsa conduct new major large truck crash causation study,0,57,9,57,6.333333333333333,0,0,0,0
2661,crash,Kansas City,mandy cat came first matt still recovering citadel crash kaidan stepped,0,71,11,71,6.454545454545454,0,0,0,0
2662,crash,s-Gravenhage,arrestaties iran verband met crash boeing,1,41,6,41,6.833333333333333,0,0,0,0
2663,crash,"Chennai, India",one justify killing passenger aboard plane punishing responsible fo,1,67,9,67,7.444444444444445,0,0,0,0
2664,crash,"In a hammock, Eastern Europe.",iranian dictatorship hadnt shot sky would home,0,46,7,46,6.571428571428571,0,0,0,0
2665,crash,"London, UK",three morning story iran vow punish responsible plane crash pm c,0,64,11,64,5.818181818181818,0,0,0,0
2666,crash,Euless,johnson new trump deal replace iran nuclear pact reuters via nyt,0,64,11,64,5.818181818181818,0,0,0,0
2667,crash,"London, England",canada trudeau iran plane crash victim would alive tension region,0,65,10,65,6.5,0,0,0,0
2668,crash,20012,boundarystones year ago today washington mourned two unrelated deadly tragedy crash flight,1,90,12,90,7.5,0,0,0,0
2669,crash,the garden of england,still calling plane crash,0,25,4,25,6.25,0,0,0,0
2670,crash,"Paris, France",crash pm yesterday woke,0,23,4,23,5.75,0,0,0,0
2671,crash,,war uhuru ruto crash country much faster,0,40,7,40,5.714285714285714,0,0,0,0
2672,crash,SLC,hope cause bernie crash bern sick,0,33,6,33,5.5,0,0,0,0
2673,crash,"Birmingham, England",ready website crash trying get west ham fa cup ticket benefit away season ticket wba,0,84,15,84,5.6,0,0,0,0
2674,crash,"Belfast, Northern Ireland",absolutely car crash interview bored racism used win argument,0,61,9,61,6.777777777777778,0,0,0,0
2675,crash,Night City,story modernwarfare crash every single moment lose progression gold camo dev,0,76,11,76,6.909090909090909,0,0,0,0
2676,crash,"Brooklyn, NY",nah want start wearing suit opportunity never present crash wedding,0,67,10,67,6.7,0,0,0,0
2677,crash,AUS,exclusive interview prime minister justin trudeau said opinion tension,0,70,9,70,7.777777777777778,0,0,0,0
2678,crash,"United Kingdom, Europe",notmypm bbc say releasetherussiareport released week many week russiareport probably enou,0,89,11,89,8.090909090909092,0,0,0,0
2679,crash,PG,dont rush come trying impress folk thats become crash dummy,0,59,10,59,5.9,0,0,0,0
2680,crash,"East Village, New York, NY",canada trudeau address u role deadly iran plane crash,0,53,9,53,5.888888888888889,0,0,0,0
2681,crash,"Sarasota, FL",without recent escalation iran plane crash victim would home family justin trudeau,0,82,12,82,6.833333333333333,0,0,0,0
2682,crash,New,canada trudeau iran plane victim would alive regional tension justin saying without,0,83,12,83,6.916666666666667,0,0,0,0
2683,crash,,breaking several people arrested role ukrainian plane crash iran killed peo,1,75,11,75,6.818181818181818,0,0,0,0
2684,crash,woomeLang,breaking people arrested ukrainian aircraft crash iran medium report,1,68,9,68,7.555555555555555,0,0,0,0
2685,crash,West Midlands,man died serious crash hanbury worcestershire yesterday afternoon heartnews,1,75,9,75,8.333333333333334,0,0,0,0
2686,crash,Vancouver British Columbia,breaking several people arrested role ukrainian plane crash iran killed,1,71,10,71,7.1,0,0,0,0
2687,crash,Nor CA,iranian authority warned protester stage antigovernment demonstration video appeared show security,0,98,11,98,8.909090909090908,0,0,0,0
2688,crash,"London, England",shimmering paiste signature full crash excd g pay,0,49,8,49,6.125,0,0,0,0
2689,crash,"Santa Monica, CA",warren added money crash finest best picture winner la,0,54,9,54,6.0,0,0,0,0
2690,crash,,good god cheap stunt placate gammon given amount cash,0,53,9,53,5.888888888888889,0,0,0,0
2691,crash,,presenter gellare jabbari apologised iranian year told lie,0,58,8,58,7.25,0,0,0,0
2692,crashed,,wish chhapaak crashed badly subject like must discussed film deepikas co,0,72,11,72,6.545454545454546,0,0,0,0
2693,crashed,"Tucson, AZ",boeing employee mocked lion air staff seeking max training calling idiot year later people died,1,95,15,95,6.333333333333333,0,0,0,0
2694,crashed,,camera app crashed taking photo result via rsoftwaregore,0,56,8,56,7.0,0,0,0,0
2695,crashed,"You know where I dey, na Naija",hear ur bad time sympathy hear u starving help hear ur business crashed aid hear,0,80,15,80,5.333333333333333,0,0,0,0
2696,crashed,,streamlabs ob twitch crashed ggs everyone,0,41,6,41,6.833333333333333,0,0,0,0
2697,crashed,"Hot Springs, AR",crashed boat,0,12,2,12,6.0,0,0,0,0
2698,crashed,Israel,unian info ukrainian plane crashed killing victim iran would faced fate beca,1,76,12,76,6.333333333333333,0,0,0,0
2699,crashed,,many may remember soviet shoot kal korean jumbo jet first reported,1,66,11,66,6.0,0,0,0,0
2700,crashed,UK,sir patricklove startrek love fantastic economy dont give wit think po,0,70,11,70,6.363636363636363,0,0,0,0
2701,crashed,"Kano, Nigeria",racksterly crashed,0,18,2,18,9.0,0,0,0,0
2702,crashed,,amakhosi crashed psl website trying go register vote impossible,0,63,9,63,7.0,0,0,0,0
2703,crashed,"Surfers Paradise, Gold Coast",seventyseven year vanished coast hawaii world war ii fighter discovered news,0,76,11,76,6.909090909090909,0,0,0,0
2704,crashed,"Benoni, South Africa",crashed car turn man shot dead via,1,34,7,34,4.857142857142857,0,0,0,0
2705,crashed,somewhere in Estonia,woman left turn guy crashed coming behind speeding kmh,1,54,9,54,6.0,0,0,0,0
2706,crashed,"Toronto, Ontario",obama killed guy responsible worst terrorist attack american soil,1,65,9,65,7.222222222222222,0,0,0,0
2707,crashed,🇬🇷,army apparently seems connectbtsonline new websiteas rumour saya lot searched amp crashed hint,0,94,13,94,7.230769230769231,0,0,0,0
2708,crashed,"Gervais, OR ",damn almost crashed cuz falling asleep wheel whoop,0,50,8,50,6.25,0,0,0,0
2709,crashed,New Delhi,rajneeti news stardust oldest material earth found inside meteorite al jazeera english meteorite cr,0,99,14,99,7.071428571428571,0,0,0,0
2710,crashed,Nnukwu-Ofia,driver stolen tractor trailer killed truck crashed car amp another eglintonmavis mississauga,1,92,12,92,7.666666666666667,0,0,0,0
2711,crashed,,guy prize plonker ever heard speak would worry wa,0,49,9,49,5.444444444444445,0,0,0,0
2712,crashed,England,meteorite crashed found contain ancient matter earth,0,52,7,52,7.428571428571429,0,0,0,0
2713,crashed,Amphoe Mueang Nakhon Ratchasim,imagine x air dean ca share kiss screen destiel kiss trending twitter everyone freaking,0,87,14,87,6.214285714285714,0,0,0,0
2714,crashed,Islamic Republic of Iran,kiana another victim crashed airplane,1,37,5,37,7.4,0,0,0,0
2715,crashed,Jharkhand(Non-resident Bihari),kanhaiya filed nomination mp election lost miserably constituency vot,0,69,9,69,7.666666666666667,0,0,0,0
2716,crashed,,disturbing video last moment flight crashed iran god would hope quick painles,1,77,12,77,6.416666666666667,0,0,0,0
2717,crashed,,lost work laptop crashed mme kana also produced noello x ghubu rap,0,66,12,66,5.5,0,0,0,0
2718,crashed,"Jehanabad, India",chhapaak crashed mass clash tanhaji finished movie blame given one amp fox star,0,79,13,79,6.076923076923077,0,0,0,0
2719,crashed,USA,throw book never allowed drive much less school bus two child,0,61,11,61,5.545454545454546,0,0,0,0
2720,crashed,"Toronto, Ontario",wednesday jan jetliner operated ukrainian international airline crashed shortly taking iran al,1,94,12,94,7.833333333333333,0,0,0,0
2721,crashed,"Atlanta, GA",yesterday slept aa today crashed like pm woke im ready go day guess,0,67,13,67,5.153846153846154,0,0,0,0
2722,crashed,,today game man became father game like showed fullscreen gray color,0,67,11,67,6.090909090909091,0,0,0,0
2723,crashed,,great father built crashed smashed pulverized pulp sad sad,0,58,9,58,6.444444444444445,0,0,0,0
2724,crashed,Chigley,sprained wrist bruised finger punching sofa couldnt book flight dublin web,0,74,11,74,6.7272727272727275,0,0,0,0
2725,crashed,,apparently plane crashed missile fired iranian regime qasem soleimani car didnt crash th,1,88,13,88,6.769230769230769,0,0,0,0
2726,crashed,"Newlands, South Africa",would crashed sure,0,18,3,18,6.0,0,0,0,0
2727,crashed,Botswana,ke tla cheka harddrive home pc crashed phone dead hoping miracle brother,0,72,12,72,6.0,0,0,0,0
2728,crashed,Abu Dhabi,update pentagon official u intelligence official iraqi intelligence official say ukrainian flight cr,1,100,13,100,7.6923076923076925,0,0,0,0
2729,crashed,Abu Dhabi,breaking ukrainian president volodymyr zelensky say passenger crew member board ukrainian boei,1,94,12,94,7.833333333333333,0,0,0,0
2730,crashed,"California, USA",put pic sidebyside one show clearly flying high cant tell crashed h,0,67,12,67,5.583333333333333,0,0,0,0
2731,crashed,"Coventry, England",sprained wrist bruised finger punching sofa couldnt book flight dublin th,0,73,11,73,6.636363636363637,0,0,0,0
2732,crashed,"Discord, The Internet",fix charls left game crashed geeprincessbeer,0,44,6,44,7.333333333333333,0,0,0,0
2733,crashed,Bristoland,please explain im supposed renew driving licence online website continu,0,71,10,71,7.1,0,0,0,0
2734,crashed,,way cut almost crashed tree cantjfjdjd sends,0,44,7,44,6.285714285714286,0,0,0,0
2735,crashed,,blame trump narrative got stop,0,30,5,30,6.0,0,0,0,0
2736,crashed,,dont song mathata laptop crashed everything ever worked,0,55,8,55,6.875,0,0,0,0
2737,crashed,,cmis conflicted agent seruga throw insult rwandan leadership shape already crashed border closure narr,0,102,14,102,7.285714285714286,0,0,0,0
2738,crashed,,boy remember day bought software grandpa gotten arrested se,0,59,9,59,6.555555555555555,0,0,0,0
2739,crashed,Lagos,laptop crashed couldnt write code slept thinking could become mark zuckerberg,0,77,11,77,7.0,0,0,0,0
2740,crashed,United Kingdom,crashed car,1,11,2,11,5.5,0,0,0,0
2741,crashed,,research find something like happened world took day te,0,55,9,55,6.111111111111111,0,0,0,0
2742,crashed,,mainstream medium amp democrat donald trump elected market crash absolutely right,0,81,11,81,7.363636363636363,0,0,0,0
2743,crashed,,computer decided crashed hardcore trying get vids ready week vids,0,65,10,65,6.5,0,0,0,0
2744,crashed,"BC, Canada",shsn blsn strong outflow wind sumas prairie icy hope east abbotsford squirrely danger,1,85,13,85,6.538461538461538,0,0,0,0
2745,crashed,London,nh system crashed gp practice morning result ran minute late seeing patient gp,0,78,13,78,6.0,0,0,0,0
2746,crashed,,wait didnt announce anything website crashed already,0,52,7,52,7.428571428571429,0,0,0,0
2747,crashed,,bad ive watched dozen time amp cant definitively say thats boy girl al,0,70,13,70,5.384615384615385,0,0,0,0
2748,crush,,hmp mean hug please crush hmp,0,29,6,29,4.833333333333333,0,0,0,0
2749,crush,"Sparks, NV",yo kinda jus wanna kiss crush said,0,34,7,34,4.857142857142857,0,0,0,0
2750,crush,Jimeta Adamawa Nigeria,waitin crush tweet,0,18,3,18,6.0,0,0,0,0
2751,crush,"Kalimantan Selatan, Indonesia",crush pass,0,10,2,10,5.0,0,0,0,0
2752,crush,,dont really know really crush tho yeah,0,38,7,38,5.428571428571429,0,0,0,0
2753,crush,,cara buat web buat nembak crush thread,0,38,7,38,5.428571428571429,0,0,0,0
2754,crush,"Boring, Denmark",first impression jobro nickname head nonee closeness rating like,0,64,9,64,7.111111111111111,0,0,0,0
2755,crush,,woman like choked sex youre supposed squeeze side,0,49,8,49,6.125,0,0,0,0
2756,crush,,fucking day cuz crush stupid,0,28,5,28,5.6,0,0,0,0
2757,crush,,ok ik angle look weird im telling yall chan went high school together would big,0,79,15,79,5.266666666666667,0,0,0,0
2758,crush,Nigeria Worldwide,told guy good heart pick crush wisely,0,37,7,37,5.285714285714286,0,0,0,0
2759,crush,kim woojin,im bored reply changbin tiny baby ill mutuals first impression nickn,0,68,11,68,6.181818181818182,0,0,0,0
2760,crush,📍,secret crush find secret crush avatweet secretcrush,0,51,7,51,7.285714285714286,0,0,0,0
2761,crush,,like huge crush spider man figured mask saw tobey,0,49,9,49,5.444444444444445,0,0,0,0
2762,crush,"London, England",hello eric social medium serye lola casas liberated probinsyana chase new crush eric evans,0,90,14,90,6.428571428571429,0,0,0,0
2763,crush,WEST AFRICA - GHANA,bos never runwe never run know real bos never rushwe never crush becaus,0,71,13,71,5.461538461538462,0,0,0,0
2764,crush,"Seoul, Mapo-gu, HapJeong-dong ",yr crush cieeeee ketjup manjah,0,30,5,30,6.0,0,0,0,0
2765,crush,,golf nike golf shirt zonal cooling polo burgundy crush aw current prince purchase detail nike golf shirt,0,104,17,104,6.117647058823529,0,0,0,0
2766,crush,$iargao,ang cute mag smile nung crush ko,0,32,7,32,4.571428571428571,0,0,0,0
2767,crush,United States,week farmer told u farrowing crate needed pig otherwise crush baby loo,0,70,12,70,5.833333333333333,0,0,0,0
2768,crush,,used make sim crush realised unrequited love youd fence pool drow,0,65,11,65,5.909090909090909,0,0,0,0
2769,crush,"Arizona, USA",first impression yo guy h art nut nickname head jerry seinfeld closeness,0,72,12,72,6.0,0,0,0,0
2770,crush,"New Orleans, LA",ordering starbucks crush working,0,32,4,32,8.0,0,0,0,0
2771,crush,puso ni timothee,crush vc tayo,0,13,3,13,4.333333333333333,0,0,0,0
2772,crush,"Cape Town, South Africa",anyone friend crush ateez like want friend hang go lunch something,0,66,11,66,6.0,0,0,0,0
2773,crush,"Johannesburg, South Africa",used huge crush,0,15,3,15,5.0,0,0,0,0
2774,crush,,crush liking back haha imagine,0,30,5,30,6.0,0,0,0,0
2775,crush,"Sacramento, CA",people know went uchicago always mentioned taking class obscure dead language like basq,0,87,13,87,6.6923076923076925,0,0,0,0
2776,crush,"Portland, OR",wish buck every person say oh yeah wifegirlfriend play game isnt like gamer ow,0,78,14,78,5.571428571428571,0,0,0,0
2777,crush,"Lagos, Nigeria",crush someone brain overlook ignores flaw person causing appear perfect,0,71,10,71,7.1,0,0,0,0
2778,crush,"Victoria Island, Nigeria",please enough sex talk king ask one question bible lady get right crush,0,71,13,71,5.461538461538462,0,0,0,0
2779,crush,"München, Bayern",da sag ich crush dich ohne liebe,0,32,7,32,4.571428571428571,0,0,0,0
2780,crush,,sweetie probably set sight little lower possibly crush adam sc,0,62,10,62,6.2,0,0,0,0
2781,crush,,ex crush cancelled,0,18,3,18,6.0,0,0,0,0
2782,crush,chunggos🦍,moment crush look time smile,0,28,5,28,5.6,0,0,0,0
2783,crush,"Oakland, CA",psych professor said take month brain process complete forgiveness someone hurt,0,79,11,79,7.181818181818182,0,0,0,0
2784,crush,kung san may pagkain ✊🏻,heloo ulit crush hehe,0,21,4,21,5.25,0,0,0,0
2785,crush,,forget rihanna forget beyonce crush real deal shedeybe,0,54,8,54,6.75,0,0,0,0
2786,crush,Copenhagen,explaining homeboy crush shes special ive never seen act like girl,0,66,11,66,6.0,0,0,0,0
2787,crush,where @valueraw is,way boast talking crush friend v actually talk herhim,0,53,9,53,5.888888888888889,0,0,0,0
2788,crush,Philippines,gain mutuals rtlike stan taeyang taemin kang daniel paul kim jaehwan crush ilhoon senghwan daehyun kwi,0,102,16,102,6.375,0,0,0,0
2789,crush,Nigeria,shoot shot crush reject friend,0,30,5,30,6.0,0,0,0,0
2790,crush,she/her · 20↑ · aus: carrd,first impression changlix sticky note nickname head jona uwu closeness rating,0,77,11,77,7.0,0,0,0,0
2791,crushed,,would mind getting crushed leg,0,30,5,30,6.0,0,0,0,0
2792,crushed,,whole thing creates reason u fight x treated sinner thrown hate thi,0,67,12,67,5.583333333333333,0,0,0,0
2793,crushed,in this world,prediction idol couple dating since early well known idol couple idol female,0,76,12,76,6.333333333333333,0,0,0,0
2794,crushed,Pri’s heart 💜,kept hoping alive hidden somewhere episode two,0,46,7,46,6.571428571428571,0,0,0,0
2795,crushed,"Pretoria, South Africa",cause ego crushed point,0,23,4,23,5.75,0,0,0,0
2796,crushed,Virginia,happens gaslighting political reality star stop working illegal political,0,73,9,73,8.11111111111111,0,0,0,0
2797,crushed,Malaysia,istg word x bcs theyre abt debut new boygroup yall sick fuck crushed boy dream,0,78,15,78,5.2,0,0,0,0
2798,crushed,,ed orgeron passed usc job crushed wife kelly told god better plan,0,65,12,65,5.416666666666667,0,0,0,0
2799,crushed,Bharat,dmk rule district president party crown prince run fiefdom entire state,0,71,11,71,6.454545454545454,0,0,0,0
2800,crushed,,shame venezuela dictator nicols maduro destroyed country starved people amp crushed dissident un,0,96,13,96,7.384615384615385,0,0,0,0
2801,crushed,,pink beach philippine named one best beach worlddubbed aptly pink,0,65,10,65,6.5,0,0,0,0
2802,crushed,,day trust government day treasonous liar removed office courageous republican,0,77,10,77,7.7,0,0,0,0
2803,crushed,,oko protector gone several nightmare crushed titan amp zombie hopefully,0,71,10,71,7.1,0,0,0,0
2804,crushed,Cardiff,robert attewyndyate died crushed hand became infected coming contact horse dung,1,79,11,79,7.181818181818182,0,0,0,0
2805,crushed,,jinsoul puppy dog eye literally emoji im crushed,0,48,8,48,6.0,0,0,0,0
2806,crushed,,sassenach notebook crushed muscular girl part total destruction punching breaking apart,0,87,11,87,7.909090909090909,0,0,0,0
2807,crushed,,tbh would crushed fuck evil shit,0,32,6,32,5.333333333333333,0,0,0,0
2808,crushed,germany | 18 | she/her,get crushed lmaoooooo,0,21,3,21,7.0,0,0,0,0
2809,crushed,,know im getting period craved ate special k cereal banana honey crushed cooky insi,0,82,14,82,5.857142857142857,0,0,0,0
2810,crushed,Minnesota,thats amazing managed turn apology sort bragathon crushed,0,57,8,57,7.125,0,0,0,0
2811,crushed,"Sol-System,Pale Blue Dot",jeez let consider counter factual intervening libya jihadistsislamists rebellion would crush,0,92,11,92,8.363636363636363,0,0,0,0
2812,crushed,,speak cannot speak ensure justice crushed proverb,0,49,7,49,7.0,0,0,0,0
2813,crushed,@AfcMxtty is a simp,im crushed man fuck badly,0,25,5,25,5.0,0,0,0,0
2814,crushed,wrιтer accoυnт┆accoυnтѕ lιѕтed,lauras first appearance teppen as crushed,0,41,6,41,6.833333333333333,0,0,0,0
2815,crushed,New Zealand 🇳🇿,describe game crushed weekend dont use title game let see everyone guess,0,72,12,72,6.0,0,0,0,0
2816,crushed,Earth,proud thedirtywaronthenhs nh staff need speak patient dying colleague bein,0,74,10,74,7.4,0,0,0,0
2817,crushed,,absolutely crushed,0,18,2,18,9.0,0,0,0,0
2818,crushed,,arthur really thought hearing back pure joy face one minute crushed next god,0,76,13,76,5.846153846153846,0,0,0,0
2819,crushed,Up your butt!,mint green shrieked anger remus combining aspect roman pride,0,60,9,60,6.666666666666667,0,0,0,0
2820,crushed,,crushed,0,7,1,7,7.0,0,0,0,0
2822,crushed,here,winston churchill man born extremely aristocratic family wished unite mussolini soviet,0,86,11,86,7.818181818181818,0,0,0,0
2823,crushed,,weirdest creative decision joker made batgirls robin defeat joker chanting clown yo,0,83,12,83,6.916666666666667,0,0,0,0
2824,crushed,Antarctica,hat amazing vfx team working underwater team crushed u watching ag,0,66,11,66,6.0,0,0,0,0
2825,crushed,"Lymington, England",patented innovative stage process us solvent amp surfactant liquefy,0,67,9,67,7.444444444444445,0,0,0,0
2826,crushed,skam france & multifandom,arthur really thought hearing back pure joy face one minute crushed next,0,72,12,72,6.0,0,0,0,0
2827,crushed,"Lucknow, India",every year lakh car get crushed heavy eyelid sleep take alertness realize always pul,0,84,14,84,6.0,0,0,0,0
2828,crushed,"Manhattan, NY",pink beach philippine named one best beach worlddubbed aptly pi,0,63,10,63,6.3,0,0,0,0
2829,crushed,,he crushed batting position change iyer,0,39,6,39,6.5,0,0,0,0
2830,crushed,,wanted say youre probably best person follow twitter youre nice,0,63,10,63,6.3,0,0,0,0
2831,crushed,Bangalore,manjerkar crushed rohits dismissal worse lover breaking heart,0,61,8,61,7.625,0,0,0,0
2832,crushed,The green power rangers’ arms,really craving matcha form right ill take crushed snort dont really mind wanna ingest,0,85,14,85,6.071428571428571,0,0,0,0
2833,crushed,,orbit refuelling boldly go ice ever gone oh hope people happy rid,0,65,12,65,5.416666666666667,0,0,0,0
2834,crushed,"St. Pete, Florida",forgiveness fragrance violet shed heel crushed marktwain,0,56,7,56,8.0,0,0,0,0
2835,crushed,"Sardegna, Italia",crushed imagine challenge mode pb good better normal mode pb lmao,0,65,11,65,5.909090909090909,0,0,0,0
2836,crushed,she/her | 22,st impression cute soft nickname bun closeness rating closer like u ofc,0,71,12,71,5.916666666666667,0,0,0,0
2837,crushed,"Palm Beach, Florida USA",hard pressed every side crushed perplexed despair persecuted abandoned stru,0,75,10,75,7.5,0,0,0,0
2839,curfew,,thousand irgcs basij militia police force iran islamic regime deployed street city,0,82,12,82,6.833333333333333,0,0,0,0
2840,curfew,"The Indus ,Swabi Pashtunkhwa",curfew clock front serena hotel islamabad also clock kp action aid civil power ordinance occurr,0,95,15,95,6.333333333333333,0,0,0,0
2841,curfew,Jammu And Kashmir,curfew clock front serena hotel islamabad also clock kp action aid civil power ordinance oc,0,91,15,91,6.066666666666666,0,0,0,0
2842,curfew,,since kashmir curfew nazreen may able g,1,39,7,39,5.571428571428571,0,0,0,0
2843,curfew,,kashmir still curfew internet dangerous law marginalise muslim created,1,70,9,70,7.777777777777778,0,0,0,0
2844,curfew,"Vancouver, British Columbia",tapped tent curfew oshkosh,0,26,4,26,6.5,0,0,0,0
2845,curfew,Mandaluyong City,street fighting real among minor mariveles st highway hill past curfew timelook,0,79,12,79,6.583333333333333,0,0,0,0
2846,curfew,"Manchester, UK",heyyy andy timing updated asap door pm estimated curfew,0,55,9,55,6.111111111111111,0,0,0,0
2847,curfew,,trump supporting iran protestor supporting indian kashmiri pr,0,61,8,61,7.625,0,0,0,0
2848,curfew,"San Jose, CA",im scared someone singing curfew overtime,0,41,6,41,6.833333333333333,0,0,0,0
2850,curfew,Kajiado,uhuru kenyattas raila odingas daughter son killed garissa would curfew crawling wi,0,82,12,82,6.833333333333333,0,0,0,0
2851,curfew,Pakistan,plight people jammu amp kashmir continues lockdown curfew still place able,1,74,11,74,6.7272727272727275,0,0,0,0
2852,curfew,Barcelona,melbournebased friend effectively curfew shared photo earlier glimpse hell,0,74,9,74,8.222222222222221,0,0,0,0
2853,curfew,Twitter,party starting get lit remember curfew,0,38,6,38,6.333333333333333,0,0,0,0
2854,curfew,the pit,anyone else feel like baddie watching nick nite past ur curfew u like,0,69,13,69,5.3076923076923075,0,0,0,0
2855,curfew,"Peshawar, Pakistan",past several month imposing curfew kashmir killing innocent kashmiri neither symp,1,81,11,81,7.363636363636363,0,0,0,0
2856,curfew,Australia,outcome slap wrist waste time resource dete,0,43,7,43,6.142857142857143,0,0,0,0
2857,curfew,"Oxford, England",curfew ended praise,0,19,3,19,6.333333333333333,0,0,0,0
2858,curfew,"Northumberland, UK",advance notice curfew winter beer festival take place friday th amp saturday th february bar,0,92,15,92,6.133333333333334,0,0,0,0
2859,curfew,Muzafarabad,curfew clock front serena hotel islamabad also clock kp action aid civil power ordinance b,0,90,15,90,6.0,0,0,0,0
2860,curfew,,amp curfew,0,10,2,10,5.0,0,0,0,0
2861,curfew,Malaysia,demon sleep paralysis working fill time curfew,0,46,7,46,6.571428571428571,0,0,0,0
2863,curfew,Vehari,kashmir still curfew curfew continues th consecutive day indian occupied kashmir,1,80,11,80,7.2727272727272725,0,0,0,0
2865,curfew,"Johannesburg, South Africa",used curfew dont think anymore,0,30,5,30,6.0,0,0,0,0
2866,curfew,,jarren williams heading back dorm missing curfew,0,48,7,48,6.857142857142857,0,0,0,0
2867,curfew,Bangkok,vic fall noticed livingston zambia crowded overseas white tourist evening,0,73,10,73,7.3,0,0,0,0
2868,curfew,,ghq insensitive remark curfew iok attitude strengthening enemy,0,62,8,62,7.75,0,0,0,0
2869,curfew,somewhere in brooklyn,turning house camera phone come home past curfew v turning house camera,0,71,12,71,5.916666666666667,0,0,0,0
2872,curfew,Philippines,jin ling sneaking breaking curfew jc sitting dark waiting jl jl,0,63,11,63,5.7272727272727275,0,0,0,0
2873,curfew,773 / 217,friendly rideshare driver great curfew yo girl damn tired carry conversation rn,0,79,12,79,6.583333333333333,0,0,0,0
